sentid	pairid	comparison	sentence	ROI	verb	freq_bin	frequency	NP1	NP2	pronoun
6769	3385	expected	Mary penalized John because she	4	penalized	low	3	Mary	John	she
6770	3385	unexpected	David penalized John because she	4	penalized	low	3	David	John	she
6771	3386	expected	Mary penalized David because she	4	penalized	low	3	Mary	David	she
6772	3386	unexpected	John penalized David because she	4	penalized	low	3	John	David	she
6773	3387	expected	Mary penalized Sarah because she	4	penalized	low	3	Mary	Sarah	she
6774	3387	unexpected	John penalized Sarah because she	4	penalized	low	3	John	Sarah	she
6775	3388	expected	Mary penalized Sarah because she	4	penalized	low	3	Mary	Sarah	she
6776	3388	unexpected	David penalized Sarah because she	4	penalized	low	3	David	Sarah	she
6777	3389	expected	Sarah penalized John because she	4	penalized	low	3	Sarah	John	she
6778	3389	unexpected	David penalized John because she	4	penalized	low	3	David	John	she
6779	3390	expected	Sarah penalized David because she	4	penalized	low	3	Sarah	David	she
6780	3390	unexpected	John penalized David because she	4	penalized	low	3	John	David	she
6781	3391	expected	Sarah penalized Mary because she	4	penalized	low	3	Sarah	Mary	she
6782	3391	unexpected	John penalized Mary because she	4	penalized	low	3	John	Mary	she
6783	3392	expected	Sarah penalized Mary because she	4	penalized	low	3	Sarah	Mary	she
6784	3392	unexpected	David penalized Mary because she	4	penalized	low	3	David	Mary	she
6785	3393	expected	John persecuted David because he	4	persecuted	low	4	John	David	he
6786	3393	unexpected	Mary persecuted David because he	4	persecuted	low	4	Mary	David	he
6787	3394	expected	John persecuted David because he	4	persecuted	low	4	John	David	he
6788	3394	unexpected	Sarah persecuted David because he	4	persecuted	low	4	Sarah	David	he
6789	3395	expected	John persecuted Mary because he	4	persecuted	low	4	John	Mary	he
6790	3395	unexpected	Sarah persecuted Mary because he	4	persecuted	low	4	Sarah	Mary	he
6791	3396	expected	John persecuted Sarah because he	4	persecuted	low	4	John	Sarah	he
6792	3396	unexpected	Mary persecuted Sarah because he	4	persecuted	low	4	Mary	Sarah	he
6793	3397	expected	David persecuted John because he	4	persecuted	low	4	David	John	he
6794	3397	unexpected	Mary persecuted John because he	4	persecuted	low	4	Mary	John	he
6795	3398	expected	David persecuted John because he	4	persecuted	low	4	David	John	he
6796	3398	unexpected	Sarah persecuted John because he	4	persecuted	low	4	Sarah	John	he
6797	3399	expected	David persecuted Mary because he	4	persecuted	low	4	David	Mary	he
6798	3399	unexpected	Sarah persecuted Mary because he	4	persecuted	low	4	Sarah	Mary	he
6799	3400	expected	David persecuted Sarah because he	4	persecuted	low	4	David	Sarah	he
6800	3400	unexpected	Mary persecuted Sarah because he	4	persecuted	low	4	Mary	Sarah	he
6801	3401	expected	Mary persecuted John because she	4	persecuted	low	4	Mary	John	she
6802	3401	unexpected	David persecuted John because she	4	persecuted	low	4	David	John	she
6803	3402	expected	Mary persecuted David because she	4	persecuted	low	4	Mary	David	she
6804	3402	unexpected	John persecuted David because she	4	persecuted	low	4	John	David	she
6805	3403	expected	Mary persecuted Sarah because she	4	persecuted	low	4	Mary	Sarah	she
6806	3403	unexpected	John persecuted Sarah because she	4	persecuted	low	4	John	Sarah	she
6807	3404	expected	Mary persecuted Sarah because she	4	persecuted	low	4	Mary	Sarah	she
6808	3404	unexpected	David persecuted Sarah because she	4	persecuted	low	4	David	Sarah	she
6809	3405	expected	Sarah persecuted John because she	4	persecuted	low	4	Sarah	John	she
6810	3405	unexpected	David persecuted John because she	4	persecuted	low	4	David	John	she
6811	3406	expected	Sarah persecuted David because she	4	persecuted	low	4	Sarah	David	she
6812	3406	unexpected	John persecuted David because she	4	persecuted	low	4	John	David	she
6813	3407	expected	Sarah persecuted Mary because she	4	persecuted	low	4	Sarah	Mary	she
6814	3407	unexpected	John persecuted Mary because she	4	persecuted	low	4	John	Mary	she
6815	3408	expected	Sarah persecuted Mary because she	4	persecuted	low	4	Sarah	Mary	she
6816	3408	unexpected	David persecuted Mary because she	4	persecuted	low	4	David	Mary	she
6817	3409	expected	John petted David because he	4	petted	high	230	John	David	he
6818	3409	unexpected	Mary petted David because he	4	petted	high	230	Mary	David	he
6819	3410	expected	John petted David because he	4	petted	high	230	John	David	he
6820	3410	unexpected	Sarah petted David because he	4	petted	high	230	Sarah	David	he
6821	3411	expected	John petted Mary because he	4	petted	high	230	John	Mary	he
6822	3411	unexpected	Sarah petted Mary because he	4	petted	high	230	Sarah	Mary	he
6823	3412	expected	John petted Sarah because he	4	petted	high	230	John	Sarah	he
6824	3412	unexpected	Mary petted Sarah because he	4	petted	high	230	Mary	Sarah	he
6825	3413	expected	David petted John because he	4	petted	high	230	David	John	he
6826	3413	unexpected	Mary petted John because he	4	petted	high	230	Mary	John	he
6827	3414	expected	David petted John because he	4	petted	high	230	David	John	he
6828	3414	unexpected	Sarah petted John because he	4	petted	high	230	Sarah	John	he
6829	3415	expected	David petted Mary because he	4	petted	high	230	David	Mary	he
6830	3415	unexpected	Sarah petted Mary because he	4	petted	high	230	Sarah	Mary	he
6831	3416	expected	David petted Sarah because he	4	petted	high	230	David	Sarah	he
6832	3416	unexpected	Mary petted Sarah because he	4	petted	high	230	Mary	Sarah	he
6833	3417	expected	Mary petted John because she	4	petted	high	230	Mary	John	she
6834	3417	unexpected	David petted John because she	4	petted	high	230	David	John	she
6835	3418	expected	Mary petted David because she	4	petted	high	230	Mary	David	she
6836	3418	unexpected	John petted David because she	4	petted	high	230	John	David	she
6837	3419	expected	Mary petted Sarah because she	4	petted	high	230	Mary	Sarah	she
6838	3419	unexpected	John petted Sarah because she	4	petted	high	230	John	Sarah	she
6839	3420	expected	Mary petted Sarah because she	4	petted	high	230	Mary	Sarah	she
6840	3420	unexpected	David petted Sarah because she	4	petted	high	230	David	Sarah	she
6841	3421	expected	Sarah petted John because she	4	petted	high	230	Sarah	John	she
6842	3421	unexpected	David petted John because she	4	petted	high	230	David	John	she
6843	3422	expected	Sarah petted David because she	4	petted	high	230	Sarah	David	she
6844	3422	unexpected	John petted David because she	4	petted	high	230	John	David	she
6845	3423	expected	Sarah petted Mary because she	4	petted	high	230	Sarah	Mary	she
6846	3423	unexpected	John petted Mary because she	4	petted	high	230	John	Mary	she
6847	3424	expected	Sarah petted Mary because she	4	petted	high	230	Sarah	Mary	she
6848	3424	unexpected	David petted Mary because she	4	petted	high	230	David	Mary	she
6849	3425	expected	John picked up David because he	5	picked up	low	0	John	David	he
6850	3425	unexpected	Mary picked up David because he	5	picked up	low	0	Mary	David	he
6851	3426	expected	John picked up David because he	5	picked up	low	0	John	David	he
6852	3426	unexpected	Sarah picked up David because he	5	picked up	low	0	Sarah	David	he
6853	3427	expected	John picked up Mary because he	5	picked up	low	0	John	Mary	he
6854	3427	unexpected	Sarah picked up Mary because he	5	picked up	low	0	Sarah	Mary	he
6855	3428	expected	John picked up Sarah because he	5	picked up	low	0	John	Sarah	he
6856	3428	unexpected	Mary picked up Sarah because he	5	picked up	low	0	Mary	Sarah	he
6857	3429	expected	David picked up John because he	5	picked up	low	0	David	John	he
6858	3429	unexpected	Mary picked up John because he	5	picked up	low	0	Mary	John	he
6859	3430	expected	David picked up John because he	5	picked up	low	0	David	John	he
6860	3430	unexpected	Sarah picked up John because he	5	picked up	low	0	Sarah	John	he
6861	3431	expected	David picked up Mary because he	5	picked up	low	0	David	Mary	he
6862	3431	unexpected	Sarah picked up Mary because he	5	picked up	low	0	Sarah	Mary	he
6863	3432	expected	David picked up Sarah because he	5	picked up	low	0	David	Sarah	he
6864	3432	unexpected	Mary picked up Sarah because he	5	picked up	low	0	Mary	Sarah	he
6865	3433	expected	Mary picked up John because she	5	picked up	low	0	Mary	John	she
6866	3433	unexpected	David picked up John because she	5	picked up	low	0	David	John	she
6867	3434	expected	Mary picked up David because she	5	picked up	low	0	Mary	David	she
6868	3434	unexpected	John picked up David because she	5	picked up	low	0	John	David	she
6869	3435	expected	Mary picked up Sarah because she	5	picked up	low	0	Mary	Sarah	she
6870	3435	unexpected	John picked up Sarah because she	5	picked up	low	0	John	Sarah	she
6871	3436	expected	Mary picked up Sarah because she	5	picked up	low	0	Mary	Sarah	she
6872	3436	unexpected	David picked up Sarah because she	5	picked up	low	0	David	Sarah	she
6873	3437	expected	Sarah picked up John because she	5	picked up	low	0	Sarah	John	she
6874	3437	unexpected	David picked up John because she	5	picked up	low	0	David	John	she
6875	3438	expected	Sarah picked up David because she	5	picked up	low	0	Sarah	David	she
6876	3438	unexpected	John picked up David because she	5	picked up	low	0	John	David	she
6877	3439	expected	Sarah picked up Mary because she	5	picked up	low	0	Sarah	Mary	she
6878	3439	unexpected	John picked up Mary because she	5	picked up	low	0	John	Mary	she
6879	3440	expected	Sarah picked up Mary because she	5	picked up	low	0	Sarah	Mary	she
6880	3440	unexpected	David picked up Mary because she	5	picked up	low	0	David	Mary	she
6881	3441	expected	John pitied David because he	4	pitied	high	512	John	David	he
6882	3441	unexpected	Mary pitied David because he	4	pitied	high	512	Mary	David	he
6883	3442	expected	John pitied David because he	4	pitied	high	512	John	David	he
6884	3442	unexpected	Sarah pitied David because he	4	pitied	high	512	Sarah	David	he
6885	3443	expected	John pitied Mary because he	4	pitied	high	512	John	Mary	he
6886	3443	unexpected	Sarah pitied Mary because he	4	pitied	high	512	Sarah	Mary	he
6887	3444	expected	John pitied Sarah because he	4	pitied	high	512	John	Sarah	he
6888	3444	unexpected	Mary pitied Sarah because he	4	pitied	high	512	Mary	Sarah	he
6889	3445	expected	David pitied John because he	4	pitied	high	512	David	John	he
6890	3445	unexpected	Mary pitied John because he	4	pitied	high	512	Mary	John	he
6891	3446	expected	David pitied John because he	4	pitied	high	512	David	John	he
6892	3446	unexpected	Sarah pitied John because he	4	pitied	high	512	Sarah	John	he
6893	3447	expected	David pitied Mary because he	4	pitied	high	512	David	Mary	he
6894	3447	unexpected	Sarah pitied Mary because he	4	pitied	high	512	Sarah	Mary	he
6895	3448	expected	David pitied Sarah because he	4	pitied	high	512	David	Sarah	he
6896	3448	unexpected	Mary pitied Sarah because he	4	pitied	high	512	Mary	Sarah	he
6897	3449	expected	Mary pitied John because she	4	pitied	high	512	Mary	John	she
6898	3449	unexpected	David pitied John because she	4	pitied	high	512	David	John	she
6899	3450	expected	Mary pitied David because she	4	pitied	high	512	Mary	David	she
6900	3450	unexpected	John pitied David because she	4	pitied	high	512	John	David	she
6901	3451	expected	Mary pitied Sarah because she	4	pitied	high	512	Mary	Sarah	she
6902	3451	unexpected	John pitied Sarah because she	4	pitied	high	512	John	Sarah	she
6903	3452	expected	Mary pitied Sarah because she	4	pitied	high	512	Mary	Sarah	she
6904	3452	unexpected	David pitied Sarah because she	4	pitied	high	512	David	Sarah	she
6905	3453	expected	Sarah pitied John because she	4	pitied	high	512	Sarah	John	she
6906	3453	unexpected	David pitied John because she	4	pitied	high	512	David	John	she
6907	3454	expected	Sarah pitied David because she	4	pitied	high	512	Sarah	David	she
6908	3454	unexpected	John pitied David because she	4	pitied	high	512	John	David	she
6909	3455	expected	Sarah pitied Mary because she	4	pitied	high	512	Sarah	Mary	she
6910	3455	unexpected	John pitied Mary because she	4	pitied	high	512	John	Mary	she
6911	3456	expected	Sarah pitied Mary because she	4	pitied	high	512	Sarah	Mary	she
6912	3456	unexpected	David pitied Mary because she	4	pitied	high	512	David	Mary	she
6913	3457	expected	John placated David because he	4	placated	low	8	John	David	he
6914	3457	unexpected	Mary placated David because he	4	placated	low	8	Mary	David	he
6915	3458	expected	John placated David because he	4	placated	low	8	John	David	he
6916	3458	unexpected	Sarah placated David because he	4	placated	low	8	Sarah	David	he
6917	3459	expected	John placated Mary because he	4	placated	low	8	John	Mary	he
6918	3459	unexpected	Sarah placated Mary because he	4	placated	low	8	Sarah	Mary	he
6919	3460	expected	John placated Sarah because he	4	placated	low	8	John	Sarah	he
6920	3460	unexpected	Mary placated Sarah because he	4	placated	low	8	Mary	Sarah	he
6921	3461	expected	David placated John because he	4	placated	low	8	David	John	he
6922	3461	unexpected	Mary placated John because he	4	placated	low	8	Mary	John	he
6923	3462	expected	David placated John because he	4	placated	low	8	David	John	he
6924	3462	unexpected	Sarah placated John because he	4	placated	low	8	Sarah	John	he
6925	3463	expected	David placated Mary because he	4	placated	low	8	David	Mary	he
6926	3463	unexpected	Sarah placated Mary because he	4	placated	low	8	Sarah	Mary	he
6927	3464	expected	David placated Sarah because he	4	placated	low	8	David	Sarah	he
6928	3464	unexpected	Mary placated Sarah because he	4	placated	low	8	Mary	Sarah	he
6929	3465	expected	Mary placated John because she	4	placated	low	8	Mary	John	she
6930	3465	unexpected	David placated John because she	4	placated	low	8	David	John	she
6931	3466	expected	Mary placated David because she	4	placated	low	8	Mary	David	she
6932	3466	unexpected	John placated David because she	4	placated	low	8	John	David	she
6933	3467	expected	Mary placated Sarah because she	4	placated	low	8	Mary	Sarah	she
6934	3467	unexpected	John placated Sarah because she	4	placated	low	8	John	Sarah	she
6935	3468	expected	Mary placated Sarah because she	4	placated	low	8	Mary	Sarah	she
6936	3468	unexpected	David placated Sarah because she	4	placated	low	8	David	Sarah	she
6937	3469	expected	Sarah placated John because she	4	placated	low	8	Sarah	John	she
6938	3469	unexpected	David placated John because she	4	placated	low	8	David	John	she
6939	3470	expected	Sarah placated David because she	4	placated	low	8	Sarah	David	she
6940	3470	unexpected	John placated David because she	4	placated	low	8	John	David	she
6941	3471	expected	Sarah placated Mary because she	4	placated	low	8	Sarah	Mary	she
6942	3471	unexpected	John placated Mary because she	4	placated	low	8	John	Mary	she
6943	3472	expected	Sarah placated Mary because she	4	placated	low	8	Sarah	Mary	she
6944	3472	unexpected	David placated Mary because she	4	placated	low	8	David	Mary	she
6945	3473	expected	John plagued David because he	4	plagued	low	9	John	David	he
6946	3473	unexpected	Mary plagued David because he	4	plagued	low	9	Mary	David	he
6947	3474	expected	John plagued David because he	4	plagued	low	9	John	David	he
6948	3474	unexpected	Sarah plagued David because he	4	plagued	low	9	Sarah	David	he
6949	3475	expected	John plagued Mary because he	4	plagued	low	9	John	Mary	he
6950	3475	unexpected	Sarah plagued Mary because he	4	plagued	low	9	Sarah	Mary	he
6951	3476	expected	John plagued Sarah because he	4	plagued	low	9	John	Sarah	he
6952	3476	unexpected	Mary plagued Sarah because he	4	plagued	low	9	Mary	Sarah	he
6953	3477	expected	David plagued John because he	4	plagued	low	9	David	John	he
6954	3477	unexpected	Mary plagued John because he	4	plagued	low	9	Mary	John	he
6955	3478	expected	David plagued John because he	4	plagued	low	9	David	John	he
6956	3478	unexpected	Sarah plagued John because he	4	plagued	low	9	Sarah	John	he
6957	3479	expected	David plagued Mary because he	4	plagued	low	9	David	Mary	he
6958	3479	unexpected	Sarah plagued Mary because he	4	plagued	low	9	Sarah	Mary	he
6959	3480	expected	David plagued Sarah because he	4	plagued	low	9	David	Sarah	he
6960	3480	unexpected	Mary plagued Sarah because he	4	plagued	low	9	Mary	Sarah	he
6961	3481	expected	Mary plagued John because she	4	plagued	low	9	Mary	John	she
6962	3481	unexpected	David plagued John because she	4	plagued	low	9	David	John	she
6963	3482	expected	Mary plagued David because she	4	plagued	low	9	Mary	David	she
6964	3482	unexpected	John plagued David because she	4	plagued	low	9	John	David	she
6965	3483	expected	Mary plagued Sarah because she	4	plagued	low	9	Mary	Sarah	she
6966	3483	unexpected	John plagued Sarah because she	4	plagued	low	9	John	Sarah	she
6967	3484	expected	Mary plagued Sarah because she	4	plagued	low	9	Mary	Sarah	she
6968	3484	unexpected	David plagued Sarah because she	4	plagued	low	9	David	Sarah	she
6969	3485	expected	Sarah plagued John because she	4	plagued	low	9	Sarah	John	she
6970	3485	unexpected	David plagued John because she	4	plagued	low	9	David	John	she
6971	3486	expected	Sarah plagued David because she	4	plagued	low	9	Sarah	David	she
6972	3486	unexpected	John plagued David because she	4	plagued	low	9	John	David	she
6973	3487	expected	Sarah plagued Mary because she	4	plagued	low	9	Sarah	Mary	she
6974	3487	unexpected	John plagued Mary because she	4	plagued	low	9	John	Mary	she
6975	3488	expected	Sarah plagued Mary because she	4	plagued	low	9	Sarah	Mary	she
6976	3488	unexpected	David plagued Mary because she	4	plagued	low	9	David	Mary	she
6977	3489	expected	John played David because he	4	played	low	0	John	David	he
6978	3489	unexpected	Mary played David because he	4	played	low	0	Mary	David	he
6979	3490	expected	John played David because he	4	played	low	0	John	David	he
6980	3490	unexpected	Sarah played David because he	4	played	low	0	Sarah	David	he
6981	3491	expected	John played Mary because he	4	played	low	0	John	Mary	he
6982	3491	unexpected	Sarah played Mary because he	4	played	low	0	Sarah	Mary	he
6983	3492	expected	John played Sarah because he	4	played	low	0	John	Sarah	he
6984	3492	unexpected	Mary played Sarah because he	4	played	low	0	Mary	Sarah	he
6985	3493	expected	David played John because he	4	played	low	0	David	John	he
6986	3493	unexpected	Mary played John because he	4	played	low	0	Mary	John	he
6987	3494	expected	David played John because he	4	played	low	0	David	John	he
6988	3494	unexpected	Sarah played John because he	4	played	low	0	Sarah	John	he
6989	3495	expected	David played Mary because he	4	played	low	0	David	Mary	he
6990	3495	unexpected	Sarah played Mary because he	4	played	low	0	Sarah	Mary	he
6991	3496	expected	David played Sarah because he	4	played	low	0	David	Sarah	he
6992	3496	unexpected	Mary played Sarah because he	4	played	low	0	Mary	Sarah	he
6993	3497	expected	Mary played John because she	4	played	low	0	Mary	John	she
6994	3497	unexpected	David played John because she	4	played	low	0	David	John	she
6995	3498	expected	Mary played David because she	4	played	low	0	Mary	David	she
6996	3498	unexpected	John played David because she	4	played	low	0	John	David	she
6997	3499	expected	Mary played Sarah because she	4	played	low	0	Mary	Sarah	she
6998	3499	unexpected	John played Sarah because she	4	played	low	0	John	Sarah	she
6999	3500	expected	Mary played Sarah because she	4	played	low	0	Mary	Sarah	she
7000	3500	unexpected	David played Sarah because she	4	played	low	0	David	Sarah	she
7001	3501	expected	Sarah played John because she	4	played	low	0	Sarah	John	she
7002	3501	unexpected	David played John because she	4	played	low	0	David	John	she
7003	3502	expected	Sarah played David because she	4	played	low	0	Sarah	David	she
7004	3502	unexpected	John played David because she	4	played	low	0	John	David	she
7005	3503	expected	Sarah played Mary because she	4	played	low	0	Sarah	Mary	she
7006	3503	unexpected	John played Mary because she	4	played	low	0	John	Mary	she
7007	3504	expected	Sarah played Mary because she	4	played	low	0	Sarah	Mary	she
7008	3504	unexpected	David played Mary because she	4	played	low	0	David	Mary	she
7009	3505	expected	John played with David because he	5	played with	low	0	John	David	he
7010	3505	unexpected	Mary played with David because he	5	played with	low	0	Mary	David	he
7011	3506	expected	John played with David because he	5	played with	low	0	John	David	he
7012	3506	unexpected	Sarah played with David because he	5	played with	low	0	Sarah	David	he
7013	3507	expected	John played with Mary because he	5	played with	low	0	John	Mary	he
7014	3507	unexpected	Sarah played with Mary because he	5	played with	low	0	Sarah	Mary	he
7015	3508	expected	John played with Sarah because he	5	played with	low	0	John	Sarah	he
7016	3508	unexpected	Mary played with Sarah because he	5	played with	low	0	Mary	Sarah	he
7017	3509	expected	David played with John because he	5	played with	low	0	David	John	he
7018	3509	unexpected	Mary played with John because he	5	played with	low	0	Mary	John	he
7019	3510	expected	David played with John because he	5	played with	low	0	David	John	he
7020	3510	unexpected	Sarah played with John because he	5	played with	low	0	Sarah	John	he
7021	3511	expected	David played with Mary because he	5	played with	low	0	David	Mary	he
7022	3511	unexpected	Sarah played with Mary because he	5	played with	low	0	Sarah	Mary	he
7023	3512	expected	David played with Sarah because he	5	played with	low	0	David	Sarah	he
7024	3512	unexpected	Mary played with Sarah because he	5	played with	low	0	Mary	Sarah	he
7025	3513	expected	Mary played with John because she	5	played with	low	0	Mary	John	she
7026	3513	unexpected	David played with John because she	5	played with	low	0	David	John	she
7027	3514	expected	Mary played with David because she	5	played with	low	0	Mary	David	she
7028	3514	unexpected	John played with David because she	5	played with	low	0	John	David	she
7029	3515	expected	Mary played with Sarah because she	5	played with	low	0	Mary	Sarah	she
7030	3515	unexpected	John played with Sarah because she	5	played with	low	0	John	Sarah	she
7031	3516	expected	Mary played with Sarah because she	5	played with	low	0	Mary	Sarah	she
7032	3516	unexpected	David played with Sarah because she	5	played with	low	0	David	Sarah	she
7033	3517	expected	Sarah played with John because she	5	played with	low	0	Sarah	John	she
7034	3517	unexpected	David played with John because she	5	played with	low	0	David	John	she
7035	3518	expected	Sarah played with David because she	5	played with	low	0	Sarah	David	she
7036	3518	unexpected	John played with David because she	5	played with	low	0	John	David	she
7037	3519	expected	Sarah played with Mary because she	5	played with	low	0	Sarah	Mary	she
7038	3519	unexpected	John played with Mary because she	5	played with	low	0	John	Mary	she
7039	3520	expected	Sarah played with Mary because she	5	played with	low	0	Sarah	Mary	she
7040	3520	unexpected	David played with Mary because she	5	played with	low	0	David	Mary	she
7041	3521	expected	John pleased David because he	4	pleased	low	0	John	David	he
7042	3521	unexpected	Mary pleased David because he	4	pleased	low	0	Mary	David	he
7043	3522	expected	John pleased David because he	4	pleased	low	0	John	David	he
7044	3522	unexpected	Sarah pleased David because he	4	pleased	low	0	Sarah	David	he
7045	3523	expected	John pleased Mary because he	4	pleased	low	0	John	Mary	he
7046	3523	unexpected	Sarah pleased Mary because he	4	pleased	low	0	Sarah	Mary	he
7047	3524	expected	John pleased Sarah because he	4	pleased	low	0	John	Sarah	he
7048	3524	unexpected	Mary pleased Sarah because he	4	pleased	low	0	Mary	Sarah	he
7049	3525	expected	David pleased John because he	4	pleased	low	0	David	John	he
7050	3525	unexpected	Mary pleased John because he	4	pleased	low	0	Mary	John	he
7051	3526	expected	David pleased John because he	4	pleased	low	0	David	John	he
7052	3526	unexpected	Sarah pleased John because he	4	pleased	low	0	Sarah	John	he
7053	3527	expected	David pleased Mary because he	4	pleased	low	0	David	Mary	he
7054	3527	unexpected	Sarah pleased Mary because he	4	pleased	low	0	Sarah	Mary	he
7055	3528	expected	David pleased Sarah because he	4	pleased	low	0	David	Sarah	he
7056	3528	unexpected	Mary pleased Sarah because he	4	pleased	low	0	Mary	Sarah	he
7057	3529	expected	Mary pleased John because she	4	pleased	low	0	Mary	John	she
7058	3529	unexpected	David pleased John because she	4	pleased	low	0	David	John	she
7059	3530	expected	Mary pleased David because she	4	pleased	low	0	Mary	David	she
7060	3530	unexpected	John pleased David because she	4	pleased	low	0	John	David	she
7061	3531	expected	Mary pleased Sarah because she	4	pleased	low	0	Mary	Sarah	she
7062	3531	unexpected	John pleased Sarah because she	4	pleased	low	0	John	Sarah	she
7063	3532	expected	Mary pleased Sarah because she	4	pleased	low	0	Mary	Sarah	she
7064	3532	unexpected	David pleased Sarah because she	4	pleased	low	0	David	Sarah	she
7065	3533	expected	Sarah pleased John because she	4	pleased	low	0	Sarah	John	she
7066	3533	unexpected	David pleased John because she	4	pleased	low	0	David	John	she
7067	3534	expected	Sarah pleased David because she	4	pleased	low	0	Sarah	David	she
7068	3534	unexpected	John pleased David because she	4	pleased	low	0	John	David	she
7069	3535	expected	Sarah pleased Mary because she	4	pleased	low	0	Sarah	Mary	she
7070	3535	unexpected	John pleased Mary because she	4	pleased	low	0	John	Mary	she
7071	3536	expected	Sarah pleased Mary because she	4	pleased	low	0	Sarah	Mary	she
7072	3536	unexpected	David pleased Mary because she	4	pleased	low	0	David	Mary	she
7073	3537	expected	John praised David because he	4	praised	high	226	John	David	he
7074	3537	unexpected	Mary praised David because he	4	praised	high	226	Mary	David	he
7075	3538	expected	John praised David because he	4	praised	high	226	John	David	he
7076	3538	unexpected	Sarah praised David because he	4	praised	high	226	Sarah	David	he
7077	3539	expected	John praised Mary because he	4	praised	high	226	John	Mary	he
7078	3539	unexpected	Sarah praised Mary because he	4	praised	high	226	Sarah	Mary	he
7079	3540	expected	John praised Sarah because he	4	praised	high	226	John	Sarah	he
7080	3540	unexpected	Mary praised Sarah because he	4	praised	high	226	Mary	Sarah	he
7081	3541	expected	David praised John because he	4	praised	high	226	David	John	he
7082	3541	unexpected	Mary praised John because he	4	praised	high	226	Mary	John	he
7083	3542	expected	David praised John because he	4	praised	high	226	David	John	he
7084	3542	unexpected	Sarah praised John because he	4	praised	high	226	Sarah	John	he
7085	3543	expected	David praised Mary because he	4	praised	high	226	David	Mary	he
7086	3543	unexpected	Sarah praised Mary because he	4	praised	high	226	Sarah	Mary	he
7087	3544	expected	David praised Sarah because he	4	praised	high	226	David	Sarah	he
7088	3544	unexpected	Mary praised Sarah because he	4	praised	high	226	Mary	Sarah	he
7089	3545	expected	Mary praised John because she	4	praised	high	226	Mary	John	she
7090	3545	unexpected	David praised John because she	4	praised	high	226	David	John	she
7091	3546	expected	Mary praised David because she	4	praised	high	226	Mary	David	she
7092	3546	unexpected	John praised David because she	4	praised	high	226	John	David	she
7093	3547	expected	Mary praised Sarah because she	4	praised	high	226	Mary	Sarah	she
7094	3547	unexpected	John praised Sarah because she	4	praised	high	226	John	Sarah	she
7095	3548	expected	Mary praised Sarah because she	4	praised	high	226	Mary	Sarah	she
7096	3548	unexpected	David praised Sarah because she	4	praised	high	226	David	Sarah	she
7097	3549	expected	Sarah praised John because she	4	praised	high	226	Sarah	John	she
7098	3549	unexpected	David praised John because she	4	praised	high	226	David	John	she
7099	3550	expected	Sarah praised David because she	4	praised	high	226	Sarah	David	she
7100	3550	unexpected	John praised David because she	4	praised	high	226	John	David	she
7101	3551	expected	Sarah praised Mary because she	4	praised	high	226	Sarah	Mary	she
7102	3551	unexpected	John praised Mary because she	4	praised	high	226	John	Mary	she
7103	3552	expected	Sarah praised Mary because she	4	praised	high	226	Sarah	Mary	she
7104	3552	unexpected	David praised Mary because she	4	praised	high	226	David	Mary	she
7105	3553	expected	John prized David because he	4	prized	high	330	John	David	he
7106	3553	unexpected	Mary prized David because he	4	prized	high	330	Mary	David	he
7107	3554	expected	John prized David because he	4	prized	high	330	John	David	he
7108	3554	unexpected	Sarah prized David because he	4	prized	high	330	Sarah	David	he
7109	3555	expected	John prized Mary because he	4	prized	high	330	John	Mary	he
7110	3555	unexpected	Sarah prized Mary because he	4	prized	high	330	Sarah	Mary	he
7111	3556	expected	John prized Sarah because he	4	prized	high	330	John	Sarah	he
7112	3556	unexpected	Mary prized Sarah because he	4	prized	high	330	Mary	Sarah	he
7113	3557	expected	David prized John because he	4	prized	high	330	David	John	he
7114	3557	unexpected	Mary prized John because he	4	prized	high	330	Mary	John	he
7115	3558	expected	David prized John because he	4	prized	high	330	David	John	he
7116	3558	unexpected	Sarah prized John because he	4	prized	high	330	Sarah	John	he
7117	3559	expected	David prized Mary because he	4	prized	high	330	David	Mary	he
7118	3559	unexpected	Sarah prized Mary because he	4	prized	high	330	Sarah	Mary	he
7119	3560	expected	David prized Sarah because he	4	prized	high	330	David	Sarah	he
7120	3560	unexpected	Mary prized Sarah because he	4	prized	high	330	Mary	Sarah	he
7121	3561	expected	Mary prized John because she	4	prized	high	330	Mary	John	she
7122	3561	unexpected	David prized John because she	4	prized	high	330	David	John	she
7123	3562	expected	Mary prized David because she	4	prized	high	330	Mary	David	she
7124	3562	unexpected	John prized David because she	4	prized	high	330	John	David	she
7125	3563	expected	Mary prized Sarah because she	4	prized	high	330	Mary	Sarah	she
7126	3563	unexpected	John prized Sarah because she	4	prized	high	330	John	Sarah	she
7127	3564	expected	Mary prized Sarah because she	4	prized	high	330	Mary	Sarah	she
7128	3564	unexpected	David prized Sarah because she	4	prized	high	330	David	Sarah	she
7129	3565	expected	Sarah prized John because she	4	prized	high	330	Sarah	John	she
7130	3565	unexpected	David prized John because she	4	prized	high	330	David	John	she
7131	3566	expected	Sarah prized David because she	4	prized	high	330	Sarah	David	she
7132	3566	unexpected	John prized David because she	4	prized	high	330	John	David	she
7133	3567	expected	Sarah prized Mary because she	4	prized	high	330	Sarah	Mary	she
7134	3567	unexpected	John prized Mary because she	4	prized	high	330	John	Mary	she
7135	3568	expected	Sarah prized Mary because she	4	prized	high	330	Sarah	Mary	she
