sentid	pairid	comparison	sentence	ROI	verb	freq_bin	frequency	NP1	NP2	pronoun
3758	1879	unexpected	John remunerated Mary because she	4	remunerated	low	0	Sarah	John	she
3759	1880	expected	Sarah remunerated Mary because she	4	remunerated	low	0	Sarah	Mary	she
3760	1880	unexpected	David remunerated Mary because she	4	remunerated	low	0	Sarah	David	she
3761	1881	expected	John repaid David because he	4	repaid	high	25	John	David	he
3762	1881	unexpected	Mary repaid David because he	4	repaid	high	25	John	Mary	he
3763	1882	expected	John repaid David because he	4	repaid	high	25	John	David	he
3764	1882	unexpected	Sarah repaid David because he	4	repaid	high	25	John	Sarah	he
3765	1883	expected	David repaid John because he	4	repaid	high	25	David	John	he
3766	1883	unexpected	Mary repaid John because he	4	repaid	high	25	David	Mary	he
3767	1884	expected	David repaid John because he	4	repaid	high	25	David	John	he
3768	1884	unexpected	Sarah repaid John because he	4	repaid	high	25	David	Sarah	he
3769	1885	expected	Mary repaid Sarah because she	4	repaid	high	25	Mary	Sarah	she
3770	1885	unexpected	John repaid Sarah because she	4	repaid	high	25	Mary	John	she
3771	1886	expected	Mary repaid Sarah because she	4	repaid	high	25	Mary	Sarah	she
3772	1886	unexpected	David repaid Sarah because she	4	repaid	high	25	Mary	David	she
3773	1887	expected	Sarah repaid Mary because she	4	repaid	high	25	Sarah	Mary	she
3774	1887	unexpected	John repaid Mary because she	4	repaid	high	25	Sarah	John	she
3775	1888	expected	Sarah repaid Mary because she	4	repaid	high	25	Sarah	Mary	she
3776	1888	unexpected	David repaid Mary because she	4	repaid	high	25	Sarah	David	she
3777	1889	expected	John repelled David because he	4	repelled	low	7	John	David	he
3778	1889	unexpected	Mary repelled David because he	4	repelled	low	7	John	Mary	he
3779	1890	expected	John repelled David because he	4	repelled	low	7	John	David	he
3780	1890	unexpected	Sarah repelled David because he	4	repelled	low	7	John	Sarah	he
3781	1891	expected	David repelled John because he	4	repelled	low	7	David	John	he
3782	1891	unexpected	Mary repelled John because he	4	repelled	low	7	David	Mary	he
3783	1892	expected	David repelled John because he	4	repelled	low	7	David	John	he
3784	1892	unexpected	Sarah repelled John because he	4	repelled	low	7	David	Sarah	he
3785	1893	expected	Mary repelled Sarah because she	4	repelled	low	7	Mary	Sarah	she
3786	1893	unexpected	John repelled Sarah because she	4	repelled	low	7	Mary	John	she
3787	1894	expected	Mary repelled Sarah because she	4	repelled	low	7	Mary	Sarah	she
3788	1894	unexpected	David repelled Sarah because she	4	repelled	low	7	Mary	David	she
3789	1895	expected	Sarah repelled Mary because she	4	repelled	low	7	Sarah	Mary	she
3790	1895	unexpected	John repelled Mary because she	4	repelled	low	7	Sarah	John	she
3791	1896	expected	Sarah repelled Mary because she	4	repelled	low	7	Sarah	Mary	she
3792	1896	unexpected	David repelled Mary because she	4	repelled	low	7	Sarah	David	she
3793	1897	expected	John reprimanded David because he	4	reprimanded	low	12	John	David	he
3794	1897	unexpected	Mary reprimanded David because he	4	reprimanded	low	12	John	Mary	he
3795	1898	expected	John reprimanded David because he	4	reprimanded	low	12	John	David	he
3796	1898	unexpected	Sarah reprimanded David because he	4	reprimanded	low	12	John	Sarah	he
3797	1899	expected	David reprimanded John because he	4	reprimanded	low	12	David	John	he
3798	1899	unexpected	Mary reprimanded John because he	4	reprimanded	low	12	David	Mary	he
3799	1900	expected	David reprimanded John because he	4	reprimanded	low	12	David	John	he
3800	1900	unexpected	Sarah reprimanded John because he	4	reprimanded	low	12	David	Sarah	he
3801	1901	expected	Mary reprimanded Sarah because she	4	reprimanded	low	12	Mary	Sarah	she
3802	1901	unexpected	John reprimanded Sarah because she	4	reprimanded	low	12	Mary	John	she
3803	1902	expected	Mary reprimanded Sarah because she	4	reprimanded	low	12	Mary	Sarah	she
3804	1902	unexpected	David reprimanded Sarah because she	4	reprimanded	low	12	Mary	David	she
3805	1903	expected	Sarah reprimanded Mary because she	4	reprimanded	low	12	Sarah	Mary	she
3806	1903	unexpected	John reprimanded Mary because she	4	reprimanded	low	12	Sarah	John	she
3807	1904	expected	Sarah reprimanded Mary because she	4	reprimanded	low	12	Sarah	Mary	she
3808	1904	unexpected	David reprimanded Mary because she	4	reprimanded	low	12	Sarah	David	she
3809	1905	expected	John reproached David because he	4	reproached	low	1	John	David	he
3810	1905	unexpected	Mary reproached David because he	4	reproached	low	1	John	Mary	he
3811	1906	expected	John reproached David because he	4	reproached	low	1	John	David	he
3812	1906	unexpected	Sarah reproached David because he	4	reproached	low	1	John	Sarah	he
3813	1907	expected	David reproached John because he	4	reproached	low	1	David	John	he
3814	1907	unexpected	Mary reproached John because he	4	reproached	low	1	David	Mary	he
3815	1908	expected	David reproached John because he	4	reproached	low	1	David	John	he
3816	1908	unexpected	Sarah reproached John because he	4	reproached	low	1	David	Sarah	he
3817	1909	expected	Mary reproached Sarah because she	4	reproached	low	1	Mary	Sarah	she
3818	1909	unexpected	John reproached Sarah because she	4	reproached	low	1	Mary	John	she
3819	1910	expected	Mary reproached Sarah because she	4	reproached	low	1	Mary	Sarah	she
3820	1910	unexpected	David reproached Sarah because she	4	reproached	low	1	Mary	David	she
3821	1911	expected	Sarah reproached Mary because she	4	reproached	low	1	Sarah	Mary	she
3822	1911	unexpected	John reproached Mary because she	4	reproached	low	1	Sarah	John	she
3823	1912	expected	Sarah reproached Mary because she	4	reproached	low	1	Sarah	Mary	she
3824	1912	unexpected	David reproached Mary because she	4	reproached	low	1	Sarah	David	she
3825	1913	expected	John reproved David because he	4	reproved	high	61	John	David	he
3826	1913	unexpected	Mary reproved David because he	4	reproved	high	61	John	Mary	he
3827	1914	expected	John reproved David because he	4	reproved	high	61	John	David	he
3828	1914	unexpected	Sarah reproved David because he	4	reproved	high	61	John	Sarah	he
3829	1915	expected	David reproved John because he	4	reproved	high	61	David	John	he
3830	1915	unexpected	Mary reproved John because he	4	reproved	high	61	David	Mary	he
3831	1916	expected	David reproved John because he	4	reproved	high	61	David	John	he
3832	1916	unexpected	Sarah reproved John because he	4	reproved	high	61	David	Sarah	he
3833	1917	expected	Mary reproved Sarah because she	4	reproved	high	61	Mary	Sarah	she
3834	1917	unexpected	John reproved Sarah because she	4	reproved	high	61	Mary	John	she
3835	1918	expected	Mary reproved Sarah because she	4	reproved	high	61	Mary	Sarah	she
3836	1918	unexpected	David reproved Sarah because she	4	reproved	high	61	Mary	David	she
3837	1919	expected	Sarah reproved Mary because she	4	reproved	high	61	Sarah	Mary	she
3838	1919	unexpected	John reproved Mary because she	4	reproved	high	61	Sarah	John	she
3839	1920	expected	Sarah reproved Mary because she	4	reproved	high	61	Sarah	Mary	she
3840	1920	unexpected	David reproved Mary because she	4	reproved	high	61	Sarah	David	she
3841	1921	expected	John repulsed David because he	4	repulsed	high	34	John	David	he
3842	1921	unexpected	Mary repulsed David because he	4	repulsed	high	34	John	Mary	he
3843	1922	expected	John repulsed David because he	4	repulsed	high	34	John	David	he
3844	1922	unexpected	Sarah repulsed David because he	4	repulsed	high	34	John	Sarah	he
3845	1923	expected	David repulsed John because he	4	repulsed	high	34	David	John	he
3846	1923	unexpected	Mary repulsed John because he	4	repulsed	high	34	David	Mary	he
3847	1924	expected	David repulsed John because he	4	repulsed	high	34	David	John	he
3848	1924	unexpected	Sarah repulsed John because he	4	repulsed	high	34	David	Sarah	he
3849	1925	expected	Mary repulsed Sarah because she	4	repulsed	high	34	Mary	Sarah	she
3850	1925	unexpected	John repulsed Sarah because she	4	repulsed	high	34	Mary	John	she
3851	1926	expected	Mary repulsed Sarah because she	4	repulsed	high	34	Mary	Sarah	she
3852	1926	unexpected	David repulsed Sarah because she	4	repulsed	high	34	Mary	David	she
3853	1927	expected	Sarah repulsed Mary because she	4	repulsed	high	34	Sarah	Mary	she
3854	1927	unexpected	John repulsed Mary because she	4	repulsed	high	34	Sarah	John	she
3855	1928	expected	Sarah repulsed Mary because she	4	repulsed	high	34	Sarah	Mary	she
3856	1928	unexpected	David repulsed Mary because she	4	repulsed	high	34	Sarah	David	she
3857	1929	expected	John resented David because he	4	resented	high	41	John	David	he
3858	1929	unexpected	Mary resented David because he	4	resented	high	41	John	Mary	he
3859	1930	expected	John resented David because he	4	resented	high	41	John	David	he
3860	1930	unexpected	Sarah resented David because he	4	resented	high	41	John	Sarah	he
3861	1931	expected	David resented John because he	4	resented	high	41	David	John	he
3862	1931	unexpected	Mary resented John because he	4	resented	high	41	David	Mary	he
3863	1932	expected	David resented John because he	4	resented	high	41	David	John	he
3864	1932	unexpected	Sarah resented John because he	4	resented	high	41	David	Sarah	he
3865	1933	expected	Mary resented Sarah because she	4	resented	high	41	Mary	Sarah	she
3866	1933	unexpected	John resented Sarah because she	4	resented	high	41	Mary	John	she
3867	1934	expected	Mary resented Sarah because she	4	resented	high	41	Mary	Sarah	she
3868	1934	unexpected	David resented Sarah because she	4	resented	high	41	Mary	David	she
3869	1935	expected	Sarah resented Mary because she	4	resented	high	41	Sarah	Mary	she
3870	1935	unexpected	John resented Mary because she	4	resented	high	41	Sarah	John	she
3871	1936	expected	Sarah resented Mary because she	4	resented	high	41	Sarah	Mary	she
3872	1936	unexpected	David resented Mary because she	4	resented	high	41	Sarah	David	she
3873	1937	expected	John respected David because he	4	respected	high	54	John	David	he
3874	1937	unexpected	Mary respected David because he	4	respected	high	54	John	Mary	he
3875	1938	expected	John respected David because he	4	respected	high	54	John	David	he
3876	1938	unexpected	Sarah respected David because he	4	respected	high	54	John	Sarah	he
3877	1939	expected	David respected John because he	4	respected	high	54	David	John	he
3878	1939	unexpected	Mary respected John because he	4	respected	high	54	David	Mary	he
3879	1940	expected	David respected John because he	4	respected	high	54	David	John	he
3880	1940	unexpected	Sarah respected John because he	4	respected	high	54	David	Sarah	he
3881	1941	expected	Mary respected Sarah because she	4	respected	high	54	Mary	Sarah	she
3882	1941	unexpected	John respected Sarah because she	4	respected	high	54	Mary	John	she
3883	1942	expected	Mary respected Sarah because she	4	respected	high	54	Mary	Sarah	she
3884	1942	unexpected	David respected Sarah because she	4	respected	high	54	Mary	David	she
3885	1943	expected	Sarah respected Mary because she	4	respected	high	54	Sarah	Mary	she
3886	1943	unexpected	John respected Mary because she	4	respected	high	54	Sarah	John	she
3887	1944	expected	Sarah respected Mary because she	4	respected	high	54	Sarah	Mary	she
3888	1944	unexpected	David respected Mary because she	4	respected	high	54	Sarah	David	she
3889	1945	expected	John revered David because he	4	revered	low	5	John	David	he
3890	1945	unexpected	Mary revered David because he	4	revered	low	5	John	Mary	he
3891	1946	expected	John revered David because he	4	revered	low	5	John	David	he
3892	1946	unexpected	Sarah revered David because he	4	revered	low	5	John	Sarah	he
3893	1947	expected	David revered John because he	4	revered	low	5	David	John	he
3894	1947	unexpected	Mary revered John because he	4	revered	low	5	David	Mary	he
3895	1948	expected	David revered John because he	4	revered	low	5	David	John	he
3896	1948	unexpected	Sarah revered John because he	4	revered	low	5	David	Sarah	he
3897	1949	expected	Mary revered Sarah because she	4	revered	low	5	Mary	Sarah	she
3898	1949	unexpected	John revered Sarah because she	4	revered	low	5	Mary	John	she
3899	1950	expected	Mary revered Sarah because she	4	revered	low	5	Mary	Sarah	she
3900	1950	unexpected	David revered Sarah because she	4	revered	low	5	Mary	David	she
3901	1951	expected	Sarah revered Mary because she	4	revered	low	5	Sarah	Mary	she
3902	1951	unexpected	John revered Mary because she	4	revered	low	5	Sarah	John	she
3903	1952	expected	Sarah revered Mary because she	4	revered	low	5	Sarah	Mary	she
3904	1952	unexpected	David revered Mary because she	4	revered	low	5	Sarah	David	she
3905	1953	expected	John reviled David because he	4	reviled	low	23	John	David	he
3906	1953	unexpected	Mary reviled David because he	4	reviled	low	23	John	Mary	he
3907	1954	expected	John reviled David because he	4	reviled	low	23	John	David	he
3908	1954	unexpected	Sarah reviled David because he	4	reviled	low	23	John	Sarah	he
3909	1955	expected	David reviled John because he	4	reviled	low	23	David	John	he
3910	1955	unexpected	Mary reviled John because he	4	reviled	low	23	David	Mary	he
3911	1956	expected	David reviled John because he	4	reviled	low	23	David	John	he
3912	1956	unexpected	Sarah reviled John because he	4	reviled	low	23	David	Sarah	he
3913	1957	expected	Mary reviled Sarah because she	4	reviled	low	23	Mary	Sarah	she
3914	1957	unexpected	John reviled Sarah because she	4	reviled	low	23	Mary	John	she
3915	1958	expected	Mary reviled Sarah because she	4	reviled	low	23	Mary	Sarah	she
3916	1958	unexpected	David reviled Sarah because she	4	reviled	low	23	Mary	David	she
3917	1959	expected	Sarah reviled Mary because she	4	reviled	low	23	Sarah	Mary	she
3918	1959	unexpected	John reviled Mary because she	4	reviled	low	23	Sarah	John	she
3919	1960	expected	Sarah reviled Mary because she	4	reviled	low	23	Sarah	Mary	she
3920	1960	unexpected	David reviled Mary because she	4	reviled	low	23	Sarah	David	she
3921	1961	expected	John revitalized David because he	4	revitalized	low	3	John	David	he
3922	1961	unexpected	Mary revitalized David because he	4	revitalized	low	3	John	Mary	he
3923	1962	expected	John revitalized David because he	4	revitalized	low	3	John	David	he
3924	1962	unexpected	Sarah revitalized David because he	4	revitalized	low	3	John	Sarah	he
3925	1963	expected	David revitalized John because he	4	revitalized	low	3	David	John	he
3926	1963	unexpected	Mary revitalized John because he	4	revitalized	low	3	David	Mary	he
3927	1964	expected	David revitalized John because he	4	revitalized	low	3	David	John	he
3928	1964	unexpected	Sarah revitalized John because he	4	revitalized	low	3	David	Sarah	he
3929	1965	expected	Mary revitalized Sarah because she	4	revitalized	low	3	Mary	Sarah	she
3930	1965	unexpected	John revitalized Sarah because she	4	revitalized	low	3	Mary	John	she
3931	1966	expected	Mary revitalized Sarah because she	4	revitalized	low	3	Mary	Sarah	she
3932	1966	unexpected	David revitalized Sarah because she	4	revitalized	low	3	Mary	David	she
3933	1967	expected	Sarah revitalized Mary because she	4	revitalized	low	3	Sarah	Mary	she
3934	1967	unexpected	John revitalized Mary because she	4	revitalized	low	3	Sarah	John	she
3935	1968	expected	Sarah revitalized Mary because she	4	revitalized	low	3	Sarah	Mary	she
3936	1968	unexpected	David revitalized Mary because she	4	revitalized	low	3	Sarah	David	she
3937	1969	expected	John revolted David because he	4	revolted	high	26	John	David	he
3938	1969	unexpected	Mary revolted David because he	4	revolted	high	26	John	Mary	he
3939	1970	expected	John revolted David because he	4	revolted	high	26	John	David	he
3940	1970	unexpected	Sarah revolted David because he	4	revolted	high	26	John	Sarah	he
3941	1971	expected	David revolted John because he	4	revolted	high	26	David	John	he
3942	1971	unexpected	Mary revolted John because he	4	revolted	high	26	David	Mary	he
3943	1972	expected	David revolted John because he	4	revolted	high	26	David	John	he
3944	1972	unexpected	Sarah revolted John because he	4	revolted	high	26	David	Sarah	he
3945	1973	expected	Mary revolted Sarah because she	4	revolted	high	26	Mary	Sarah	she
3946	1973	unexpected	John revolted Sarah because she	4	revolted	high	26	Mary	John	she
3947	1974	expected	Mary revolted Sarah because she	4	revolted	high	26	Mary	Sarah	she
3948	1974	unexpected	David revolted Sarah because she	4	revolted	high	26	Mary	David	she
3949	1975	expected	Sarah revolted Mary because she	4	revolted	high	26	Sarah	Mary	she
3950	1975	unexpected	John revolted Mary because she	4	revolted	high	26	Sarah	John	she
3951	1976	expected	Sarah revolted Mary because she	4	revolted	high	26	Sarah	Mary	she
3952	1976	unexpected	David revolted Mary because she	4	revolted	high	26	Sarah	David	she
3953	1977	expected	John rewarded David because he	4	rewarded	high	235	John	David	he
3954	1977	unexpected	Mary rewarded David because he	4	rewarded	high	235	John	Mary	he
3955	1978	expected	John rewarded David because he	4	rewarded	high	235	John	David	he
3956	1978	unexpected	Sarah rewarded David because he	4	rewarded	high	235	John	Sarah	he
3957	1979	expected	David rewarded John because he	4	rewarded	high	235	David	John	he
3958	1979	unexpected	Mary rewarded John because he	4	rewarded	high	235	David	Mary	he
3959	1980	expected	David rewarded John because he	4	rewarded	high	235	David	John	he
3960	1980	unexpected	Sarah rewarded John because he	4	rewarded	high	235	David	Sarah	he
3961	1981	expected	Mary rewarded Sarah because she	4	rewarded	high	235	Mary	Sarah	she
3962	1981	unexpected	John rewarded Sarah because she	4	rewarded	high	235	Mary	John	she
3963	1982	expected	Mary rewarded Sarah because she	4	rewarded	high	235	Mary	Sarah	she
3964	1982	unexpected	David rewarded Sarah because she	4	rewarded	high	235	Mary	David	she
3965	1983	expected	Sarah rewarded Mary because she	4	rewarded	high	235	Sarah	Mary	she
3966	1983	unexpected	John rewarded Mary because she	4	rewarded	high	235	Sarah	John	she
3967	1984	expected	Sarah rewarded Mary because she	4	rewarded	high	235	Sarah	Mary	she
3968	1984	unexpected	David rewarded Mary because she	4	rewarded	high	235	Sarah	David	she
3969	1985	expected	John ridiculed David because he	4	ridiculed	high	61	John	David	he
3970	1985	unexpected	Mary ridiculed David because he	4	ridiculed	high	61	John	Mary	he
3971	1986	expected	John ridiculed David because he	4	ridiculed	high	61	John	David	he
3972	1986	unexpected	Sarah ridiculed David because he	4	ridiculed	high	61	John	Sarah	he
3973	1987	expected	David ridiculed John because he	4	ridiculed	high	61	David	John	he
3974	1987	unexpected	Mary ridiculed John because he	4	ridiculed	high	61	David	Mary	he
3975	1988	expected	David ridiculed John because he	4	ridiculed	high	61	David	John	he
3976	1988	unexpected	Sarah ridiculed John because he	4	ridiculed	high	61	David	Sarah	he
3977	1989	expected	Mary ridiculed Sarah because she	4	ridiculed	high	61	Mary	Sarah	she
3978	1989	unexpected	John ridiculed Sarah because she	4	ridiculed	high	61	Mary	John	she
3979	1990	expected	Mary ridiculed Sarah because she	4	ridiculed	high	61	Mary	Sarah	she
3980	1990	unexpected	David ridiculed Sarah because she	4	ridiculed	high	61	Mary	David	she
3981	1991	expected	Sarah ridiculed Mary because she	4	ridiculed	high	61	Sarah	Mary	she
3982	1991	unexpected	John ridiculed Mary because she	4	ridiculed	high	61	Sarah	John	she
3983	1992	expected	Sarah ridiculed Mary because she	4	ridiculed	high	61	Sarah	Mary	she
3984	1992	unexpected	David ridiculed Mary because she	4	ridiculed	high	61	Sarah	David	she
3985	1993	expected	John rushed to David because he	5	rushed to	high	243	John	David	he
3986	1993	unexpected	Mary rushed to David because he	5	rushed to	high	243	John	Mary	he
3987	1994	expected	John rushed to David because he	5	rushed to	high	243	John	David	he
3988	1994	unexpected	Sarah rushed to David because he	5	rushed to	high	243	John	Sarah	he
3989	1995	expected	David rushed to John because he	5	rushed to	high	243	David	John	he
3990	1995	unexpected	Mary rushed to John because he	5	rushed to	high	243	David	Mary	he
3991	1996	expected	David rushed to John because he	5	rushed to	high	243	David	John	he
3992	1996	unexpected	Sarah rushed to John because he	5	rushed to	high	243	David	Sarah	he
3993	1997	expected	Mary rushed to Sarah because she	5	rushed to	high	243	Mary	Sarah	she
3994	1997	unexpected	John rushed to Sarah because she	5	rushed to	high	243	Mary	John	she
3995	1998	expected	Mary rushed to Sarah because she	5	rushed to	high	243	Mary	Sarah	she
3996	1998	unexpected	David rushed to Sarah because she	5	rushed to	high	243	Mary	David	she
3997	1999	expected	Sarah rushed to Mary because she	5	rushed to	high	243	Sarah	Mary	she
3998	1999	unexpected	John rushed to Mary because she	5	rushed to	high	243	Sarah	John	she
3999	2000	expected	Sarah rushed to Mary because she	5	rushed to	high	243	Sarah	Mary	she
4000	2000	unexpected	David rushed to Mary because she	5	rushed to	high	243	Sarah	David	she
4001	2001	expected	John saluted David because he	4	saluted	high	92	John	David	he
4002	2001	unexpected	Mary saluted David because he	4	saluted	high	92	John	Mary	he
4003	2002	expected	John saluted David because he	4	saluted	high	92	John	David	he
4004	2002	unexpected	Sarah saluted David because he	4	saluted	high	92	John	Sarah	he
4005	2003	expected	David saluted John because he	4	saluted	high	92	David	John	he
4006	2003	unexpected	Mary saluted John because he	4	saluted	high	92	David	Mary	he
4007	2004	expected	David saluted John because he	4	saluted	high	92	David	John	he
4008	2004	unexpected	Sarah saluted John because he	4	saluted	high	92	David	Sarah	he
4009	2005	expected	Mary saluted Sarah because she	4	saluted	high	92	Mary	Sarah	she
4010	2005	unexpected	John saluted Sarah because she	4	saluted	high	92	Mary	John	she
4011	2006	expected	Mary saluted Sarah because she	4	saluted	high	92	Mary	Sarah	she
4012	2006	unexpected	David saluted Sarah because she	4	saluted	high	92	Mary	David	she
4013	2007	expected	Sarah saluted Mary because she	4	saluted	high	92	Sarah	Mary	she
4014	2007	unexpected	John saluted Mary because she	4	saluted	high	92	Sarah	John	she
4015	2008	expected	Sarah saluted Mary because she	4	saluted	high	92	Sarah	Mary	she
4016	2008	unexpected	David saluted Mary because she	4	saluted	high	92	Sarah	David	she
4017	2009	expected	John scared David because he	4	scared	low	0	John	David	he
4018	2009	unexpected	Mary scared David because he	4	scared	low	0	John	Mary	he
4019	2010	expected	John scared David because he	4	scared	low	0	John	David	he
4020	2010	unexpected	Sarah scared David because he	4	scared	low	0	John	Sarah	he
4021	2011	expected	David scared John because he	4	scared	low	0	David	John	he
4022	2011	unexpected	Mary scared John because he	4	scared	low	0	David	Mary	he
4023	2012	expected	David scared John because he	4	scared	low	0	David	John	he
4024	2012	unexpected	Sarah scared John because he	4	scared	low	0	David	Sarah	he
4025	2013	expected	Mary scared Sarah because she	4	scared	low	0	Mary	Sarah	she
4026	2013	unexpected	John scared Sarah because she	4	scared	low	0	Mary	John	she
4027	2014	expected	Mary scared Sarah because she	4	scared	low	0	Mary	Sarah	she
4028	2014	unexpected	David scared Sarah because she	4	scared	low	0	Mary	David	she
4029	2015	expected	Sarah scared Mary because she	4	scared	low	0	Sarah	Mary	she
4030	2015	unexpected	John scared Mary because she	4	scared	low	0	Sarah	John	she
4031	2016	expected	Sarah scared Mary because she	4	scared	low	0	Sarah	Mary	she
4032	2016	unexpected	David scared Mary because she	4	scared	low	0	Sarah	David	she
4033	2017	expected	John scolded David because he	4	scolded	low	2	John	David	he
4034	2017	unexpected	Mary scolded David because he	4	scolded	low	2	John	Mary	he
4035	2018	expected	John scolded David because he	4	scolded	low	2	John	David	he
4036	2018	unexpected	Sarah scolded David because he	4	scolded	low	2	John	Sarah	he
4037	2019	expected	David scolded John because he	4	scolded	low	2	David	John	he
4038	2019	unexpected	Mary scolded John because he	4	scolded	low	2	David	Mary	he
4039	2020	expected	David scolded John because he	4	scolded	low	2	David	John	he
4040	2020	unexpected	Sarah scolded John because he	4	scolded	low	2	David	Sarah	he
4041	2021	expected	Mary scolded Sarah because she	4	scolded	low	2	Mary	Sarah	she
4042	2021	unexpected	John scolded Sarah because she	4	scolded	low	2	Mary	John	she
4043	2022	expected	Mary scolded Sarah because she	4	scolded	low	2	Mary	Sarah	she
4044	2022	unexpected	David scolded Sarah because she	4	scolded	low	2	Mary	David	she
4045	2023	expected	Sarah scolded Mary because she	4	scolded	low	2	Sarah	Mary	she
4046	2023	unexpected	John scolded Mary because she	4	scolded	low	2	Sarah	John	she
4047	2024	expected	Sarah scolded Mary because she	4	scolded	low	2	Sarah	Mary	she
4048	2024	unexpected	David scolded Mary because she	4	scolded	low	2	Sarah	David	she
4049	2025	expected	John scorned David because he	4	scorned	high	103	John	David	he
4050	2025	unexpected	Mary scorned David because he	4	scorned	high	103	John	Mary	he
4051	2026	expected	John scorned David because he	4	scorned	high	103	John	David	he
4052	2026	unexpected	Sarah scorned David because he	4	scorned	high	103	John	Sarah	he
4053	2027	expected	David scorned John because he	4	scorned	high	103	David	John	he
4054	2027	unexpected	Mary scorned John because he	4	scorned	high	103	David	Mary	he
4055	2028	expected	David scorned John because he	4	scorned	high	103	David	John	he
4056	2028	unexpected	Sarah scorned John because he	4	scorned	high	103	David	Sarah	he
4057	2029	expected	Mary scorned Sarah because she	4	scorned	high	103	Mary	Sarah	she
4058	2029	unexpected	John scorned Sarah because she	4	scorned	high	103	Mary	John	she
4059	2030	expected	Mary scorned Sarah because she	4	scorned	high	103	Mary	Sarah	she
4060	2030	unexpected	David scorned Sarah because she	4	scorned	high	103	Mary	David	she
4061	2031	expected	Sarah scorned Mary because she	4	scorned	high	103	Sarah	Mary	she
4062	2031	unexpected	John scorned Mary because she	4	scorned	high	103	Sarah	John	she
4063	2032	expected	Sarah scorned Mary because she	4	scorned	high	103	Sarah	Mary	she
4064	2032	unexpected	David scorned Mary because she	4	scorned	high	103	Sarah	David	she
4065	2033	expected	John shadowed David because he	4	shadowed	low	0	John	David	he
4066	2033	unexpected	Mary shadowed David because he	4	shadowed	low	0	John	Mary	he
4067	2034	expected	John shadowed David because he	4	shadowed	low	0	John	David	he
4068	2034	unexpected	Sarah shadowed David because he	4	shadowed	low	0	John	Sarah	he
4069	2035	expected	David shadowed John because he	4	shadowed	low	0	David	John	he
4070	2035	unexpected	Mary shadowed John because he	4	shadowed	low	0	David	Mary	he
4071	2036	expected	David shadowed John because he	4	shadowed	low	0	David	John	he
4072	2036	unexpected	Sarah shadowed John because he	4	shadowed	low	0	David	Sarah	he
4073	2037	expected	Mary shadowed Sarah because she	4	shadowed	low	0	Mary	Sarah	she
4074	2037	unexpected	John shadowed Sarah because she	4	shadowed	low	0	Mary	John	she
4075	2038	expected	Mary shadowed Sarah because she	4	shadowed	low	0	Mary	Sarah	she
4076	2038	unexpected	David shadowed Sarah because she	4	shadowed	low	0	Mary	David	she
4077	2039	expected	Sarah shadowed Mary because she	4	shadowed	low	0	Sarah	Mary	she
4078	2039	unexpected	John shadowed Mary because she	4	shadowed	low	0	Sarah	John	she
4079	2040	expected	Sarah shadowed Mary because she	4	shadowed	low	0	Sarah	Mary	she
4080	2040	unexpected	David shadowed Mary because she	4	shadowed	low	0	Sarah	David	she
4081	2041	expected	John shamed David because he	4	shamed	low	1	John	David	he
4082	2041	unexpected	Mary shamed David because he	4	shamed	low	1	John	Mary	he
4083	2042	expected	John shamed David because he	4	shamed	low	1	John	David	he
4084	2042	unexpected	Sarah shamed David because he	4	shamed	low	1	John	Sarah	he
4085	2043	expected	David shamed John because he	4	shamed	low	1	David	John	he
4086	2043	unexpected	Mary shamed John because he	4	shamed	low	1	David	Mary	he
4087	2044	expected	David shamed John because he	4	shamed	low	1	David	John	he
4088	2044	unexpected	Sarah shamed John because he	4	shamed	low	1	David	Sarah	he
4089	2045	expected	Mary shamed Sarah because she	4	shamed	low	1	Mary	Sarah	she
4090	2045	unexpected	John shamed Sarah because she	4	shamed	low	1	Mary	John	she
4091	2046	expected	Mary shamed Sarah because she	4	shamed	low	1	Mary	Sarah	she
4092	2046	unexpected	David shamed Sarah because she	4	shamed	low	1	Mary	David	she
4093	2047	expected	Sarah shamed Mary because she	4	shamed	low	1	Sarah	Mary	she
4094	2047	unexpected	John shamed Mary because she	4	shamed	low	1	Sarah	John	she
4095	2048	expected	Sarah shamed Mary because she	4	shamed	low	1	Sarah	Mary	she
4096	2048	unexpected	David shamed Mary because she	4	shamed	low	1	Sarah	David	she
4097	2049	expected	John shocked David because he	4	shocked	low	5	John	David	he
4098	2049	unexpected	Mary shocked David because he	4	shocked	low	5	John	Mary	he
4099	2050	expected	John shocked David because he	4	shocked	low	5	John	David	he
4100	2050	unexpected	Sarah shocked David because he	4	shocked	low	5	John	Sarah	he
4101	2051	expected	David shocked John because he	4	shocked	low	5	David	John	he
4102	2051	unexpected	Mary shocked John because he	4	shocked	low	5	David	Mary	he
4103	2052	expected	David shocked John because he	4	shocked	low	5	David	John	he
4104	2052	unexpected	Sarah shocked John because he	4	shocked	low	5	David	Sarah	he
4105	2053	expected	Mary shocked Sarah because she	4	shocked	low	5	Mary	Sarah	she
4106	2053	unexpected	John shocked Sarah because she	4	shocked	low	5	Mary	John	she
4107	2054	expected	Mary shocked Sarah because she	4	shocked	low	5	Mary	Sarah	she
4108	2054	unexpected	David shocked Sarah because she	4	shocked	low	5	Mary	David	she
4109	2055	expected	Sarah shocked Mary because she	4	shocked	low	5	Sarah	Mary	she
4110	2055	unexpected	John shocked Mary because she	4	shocked	low	5	Sarah	John	she
